ID,mjd,z,zErr,zWarning,cx,cy,cz,sciencePrimary,legacyPrimary,seguePrimary,segue1Primary,segue2Primary,bossPrimary,sdssPrimary,objID,mode,nChild,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,score,resolveStatus,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,dered_u,dered_g,dered_r,dered_i,dered_z,p_cs,p_el,label
943,51630,0.2418427,6.208525E-5,0,-0.831049041976057,0.555774411806406,0.0217323034195731,1,1,1,0,0,0,0,1237651752921792753,1,0,23.13556,20.99263,19.57585,19.04244,18.48052,0.564424,0.04198806,0.02097512,0.02125556,0.03631181,23.1296,21.04145,19.43061,18.82316,18.39679,0.5899436,0.04281616,0.01730292,0.01455629,0.03823544,21.11812,19.7732,18.04134,17.50274,17.11726,0.7265335,0.09122581,0.03448417,0.0308168,0.08606637,21.92089,19.53252,17.90193,17.29835,16.88795,0.6176895,0.03237873,0.0126964,0.01075962,0.0282563,20.4219,19.59672,17.90193,17.34184,17.03425,0.4054797,0.03253436,0.0126964,0.01076563,0.02979229,13.88087,0.2690949,0.8248816,257,24577,24577,24577,24577,24577,0.6528832,0.5087221,0.3519316,0.2615229,0.194525,21.26801,19.0238,17.55,17.03683,16.69342,0.0769999995827675,0.884999990463257,2
944,51633,0.0928099,1.568716E-5,0,-0.863537858927439,0.504141228141952,0.0119995119291941,1,1,1,0,0,0,0,1237648722291196127,1,0,20.56648,18.70018,17.64398,17.28662,16.94279,0.05063727,0.02169179,0.01492503,0.0193456,0.01824756,20.60371,18.57728,17.59393,17.16844,16.78813,0.05210451,0.006400393,0.003509945,0.004199377,0.008695903,18.88847,17.18534,16.2311,15.77768,15.43907,0.07555498,0.008737436,0.004968468,0.005920638,0.01511454,19.1329,17.13325,16.15341,15.72236,15.35541,0.03790745,0.005030682,0.003596706,0.003688835,0.006825032,18.89054,17.0857,16.15342,15.714,15.38437,0.03773131,0.005028658,0.003596705,0.003688827,0.006823261,12.40478,0.03570183,0.8434237,257,24577,24577,24577,24577,24577,0.1053827,0.08211346,0.05680571,0.04221273,0.03139852,19.02751,17.05113,16.09661,15.68015,15.32401,0.279000014066696,0.685999989509583,2
945,51608,0.4126267,1.182178E-4,0,-0.854643167112374,0.519186111883643,0.00555320945728042,1,1,1,0,0,0,0,1237648721753932332,1,0,23.72231,22.16849,20.35668,19.70868,19.26199,0.5243061,0.08241886,0.03035041,0.02735362,0.05614606,23.68055,21.90375,20.18517,19.49647,18.99118,0.6298179,0.06730349,0.02155164,0.01806863,0.05735186,22.52173,21.2043,19.06099,18.41077,18.13116,1.251744,0.1996133,0.04453431,0.03811712,0.1254734,22.85839,20.65718,18.80606,18.14218,17.66053,0.8450918,0.08155162,0.01972427,0.01802866,0.04437464,22.19003,20.99249,18.99308,18.42288,17.98751,0.4978245,0.08510949,0.02005077,0.01822028,0.04452578,15.69589,0.4940904,0.8700953,257,24577,24577,24577,24577,24577,0.1289914,0.1005092,0.06953181,0.05166958,0.03843268,22.72939,20.55667,18.73653,18.09051,17.6221,0.0359999984502792,0.60699999332428,2
946,51633,0.03290842,1.222709E-5,0,-0.870270327585466,0.492570176319856,-0.00204409503519523,1,1,1,0,0,0,0,1237648721217782054,1,0,20.95868,19.58537,18.87763,18.7411,18.37211,0.06002117,0.02321702,0.01910981,0.01687886,0.03188583,20.81722,19.32874,18.62066,18.24718,17.97403,0.0601949,0.01025114,0.007780028,0.008110433,0.02292426,19.14856,17.7181,17.05051,16.65676,16.431,0.08689364,0.0162335,0.01280914,0.01417277,0.03829592,18.94403,17.45961,16.78061,16.41189,16.11902,0.04035836,0.007151803,0.005688293,0.006040854,0.01607053,19.04006,17.65627,17.00379,16.57656,16.30838,0.04125912,0.007326024,0.005809704,0.006212254,0.01657695,29.71701,0.2075575,0.8552517,257,24577,24577,24577,24577,24577,0.154422,0.1203246,0.08323999,0.06185623,0.04600967,18.78961,17.33928,16.69737,16.35003,16.07301,0.291999995708466,0.630999982357025,2
947,51909,0.1845828,5.349536E-5,0,-0.883942539671694,0.467554063692181,-0.00622768686457427,1,1,1,0,0,0,0,1237654669736542402,1,0,21.55145,19.99434,18.99395,18.48119,18.09837,0.1408547,0.02437251,0.01862784,0.02544514,0.03981793,21.68574,20.05427,18.89995,18.41524,18.06296,0.1639168,0.01865912,0.01639507,0.02640815,0.03692761,20.63806,18.78393,17.80357,17.30447,17.05424,0.3023386,0.0307194,0.02830476,0.04754203,0.07055727,20.4566,18.73005,17.60447,17.10916,16.77577,0.1308461,0.01400494,0.008164462,0.007953009,0.02173505,20.64062,18.5462,17.68408,17.17352,16.96806,0.1261879,0.01402458,0.008235839,0.008025525,0.0219121,13.80964,0.148697,0.8321,257,1,1,1,1,1,0.1382522,0.1077252,0.07452378,0.05537915,0.04119192,20.31835,18.62233,17.52995,17.05378,16.73458,0.104999996721745,0.632000029087067,2
948,51909,0.09644814,3.158319E-5,0,-0.882927650242888,0.469391185190823,0.0105204420879445,1,1,1,0,0,0,0,1237651801771868425,1,0,21.05586,19.09516,18.09277,17.62884,17.3035,0.08257058,0.03755255,0.0139757,0.01947815,0.02150274,21.13779,19.16838,18.12775,17.69066,17.34061,0.09304356,0.01012672,0.006304216,0.006352609,0.01413376,20.06632,18.22067,17.20377,16.78402,16.46625,0.1434662,0.0144333,0.009547067,0.009944402,0.02384003,20.15516,18.18677,17.1548,16.7079,16.37052,0.07183447,0.008331152,0.005540763,0.005629353,0.01129152,19.84891,18.1351,17.15479,16.75944,16.44819,0.08341155,0.008326984,0.005540763,0.005626992,0.01127976,7.898414,0.04189649,0.8237717,257,1,1,1,1,1,0.1488938,0.116017,0.08026005,0.05964182,0.04436255,20.00626,18.07076,17.07454,16.64825,16.32616,0.333000004291534,0.635999977588654,2
949,53083,0.1306201,2.279548E-5,0,-0.968882788917399,0.107360375230525,0.223024418326789,1,1,1,0,0,0,0,1237661813343780955,1,0,21.3287,19.81672,19.00249,18.48861,18.13014,0.1047469,0.03302899,0.02790651,0.0198659,0.03105358,21.31207,19.84635,18.93093,18.4534,18.12705,0.09346126,0.01473305,0.01014168,0.01053022,0.02497162,19.35694,18.13685,17.18671,16.74333,16.42507,0.1263157,0.0186719,0.01181025,0.01441285,0.03814351,19.5267,18.11833,17.18716,16.73026,16.4122,0.06461897,0.009366691,0.006554818,0.00699629,0.01662349,19.44197,18.061,17.09173,16.62391,16.26962,0.06422665,0.009527985,0.006701602,0.007168412,0.01714427,51.94918,0.4619535,0.8176722,257,1,24577,24577,24577,24577,0.1492577,0.1163006,0.0804562,0.05978758,0.04447098,19.37744,18.00203,17.10671,16.67047,16.36772,0.0879999995231628,0.852999985218048,2
950,54266,0.09639294,7.235496E-6,0,-0.56858298179199,-0.807780920422915,0.155574346912457,1,1,1,0,0,0,0,1237661950812881291,1,0,20.18235,19.00279,18.74577,18.41714,18.14621,0.04541495,0.01650318,0.01573877,0.01928887,0.03047391,20.2215,19.17371,18.64155,18.27181,18.12572,0.0463042,0.008719913,0.00808209,0.008214495,0.02076544,19.201,18.20295,17.72405,17.39265,17.20807,0.0640619,0.01154657,0.01074537,0.01153704,0.03246832,19.35307,18.2819,17.78273,17.41063,17.27368,0.03605339,0.007794988,0.006709182,0.006841966,0.01665505,19.05862,18.1207,17.66046,17.30835,17.17889,0.03605818,0.007824551,0.006758263,0.006891181,0.01679156,12.41931,0.09072374,0.8714266,257,24577,24577,24577,24577,24577,0.1742062,0.1357403,0.0939045,0.0697811,0.05190432,19.17887,18.14616,17.68883,17.34085,17.22178,0.103000000119209,0.620999991893768,2
951,53137,0.04042561,1.275105E-5,0,-0.536281780313125,-0.828091114349714,0.163300209550492,1,1,1,0,0,0,0,1237662534360105167,1,0,21.28655,20.06913,19.67719,19.47913,18.96971,0.104982,0.02976165,0.02999116,0.03702913,0.05127025,21.15554,19.93796,19.3569,19.00514,18.77283,0.08849273,0.02377637,0.02487583,0.02596056,0.04760661,18.36736,17.26089,16.74119,16.6189,16.62803,0.1250525,0.03508206,0.02559241,0.05477802,0.1096759,18.22466,17.13929,16.67268,16.43587,16.23807,0.04633065,0.006932419,0.006829393,0.00774143,0.02508945,18.10206,17.11953,16.61465,16.4506,16.30505,0.04596445,0.006929601,0.00699984,0.00795475,0.02572134,279.465,3.326374,0.8817241,257,1,24577,24577,24577,24577,0.1820615,0.1418611,0.09813882,0.07292766,0.05424478,18.0426,16.99743,16.57454,16.36294,16.18383,0.929000020027161,0.0359999984502792,1
952,53137,0.04046942,2.438052E-5,0,-0.529831254548153,-0.831485605367736,0.167064447954017,1,1,1,0,0,0,0,1237662637448036694,1,0,20.92222,19.14681,18.5697,18.2334,17.89928,0.06501736,0.01901728,0.01357716,0.02291354,0.02466201,20.64733,18.98754,18.23182,17.86372,17.57407,0.06370256,0.007940681,0.005001247,0.006040549,0.01682481,19.36538,17.86431,17.09288,16.73012,16.46854,0.09508839,0.01161383,0.01004307,0.01090056,0.02859077,19.39739,17.7091,16.94809,16.59092,16.29785,0.0468086,0.006260142,0.005121054,0.005091681,0.01257923,19.22806,17.76492,16.98864,16.62654,16.34503,0.04712304,0.006296888,0.00515183,0.005119097,0.01265207,9.836959,0.04434951,1.0,257,24577,24577,24577,24577,24577,0.2117331,0.164981,0.1141331,0.08481313,0.06308538,19.18566,17.54412,16.83396,16.5061,16.23476,0.128999993205071,0.805999994277954,2
953,53859,0.1882503,3.672709E-5,0,-0.514373172324531,-0.846143948102579,0.139501464802986,1,1,1,0,0,0,0,1237662635838079543,1,0,22.35706,20.44247,19.1092,18.63996,18.21862,0.1861409,0.03105361,0.02031454,0.02230306,0.02715551,22.1592,20.27928,18.99146,18.44472,18.08604,0.1920638,0.01988379,0.0116768,0.01023213,0.02236645,20.48958,18.83392,17.48938,17.00229,16.74234,0.3055594,0.04209692,0.01813046,0.01702503,0.04312423,20.64876,18.5576,17.23598,16.71171,16.37828,0.1625868,0.01443874,0.007234304,0.006758414,0.0159577,20.54479,18.62955,17.29776,16.79198,16.54186,0.2110253,0.01457176,0.007302828,0.006774862,0.01593783,17.69224,0.1670256,0.908783,257,24577,24577,24577,24577,24577,0.1730639,0.1348502,0.09328874,0.06932353,0.05156397,20.4757,18.42275,17.14269,16.64239,16.32672,0.145999997854233,0.771000027656555,2
954,53228,0.1581671,3.008944E-5,0,-0.474652969657967,-0.865883984538192,0.15795405570968,1,1,1,0,0,0,0,1237668348684402894,1,0,21.24021,19.63923,18.7083,18.32389,17.92934,0.1012387,0.01743163,0.01770033,0.01628702,0.02178655,21.46468,19.83937,18.79119,18.33842,17.98608,0.1104984,0.01421187,0.008816808,0.008073571,0.0175949,20.48415,18.52836,17.52061,17.13678,16.8352,0.2496225,0.02036902,0.01340859,0.012203,0.03096735,20.04468,18.38365,17.35155,16.91581,16.56469,0.08718073,0.01073036,0.006829436,0.006406032,0.01355193,20.37117,18.41116,17.40263,17.03758,16.72069,0.08407905,0.01082046,0.006875249,0.006453619,0.01362673,19.18522,0.1542836,0.8467475,257,24577,24577,24577,24577,24577,0.2046276,0.1594444,0.1103029,0.08196688,0.0609683,19.84005,18.22421,17.24125,16.83384,16.50372,0.0850000008940697,0.814000010490417,2
955,51608,0.0466621,6.674309E-6,0,-0.84787171957225,0.529922845521621,0.0171850209154464,1,1,1,0,0,0,0,1237650797294583854,1,0,19.74261,18.86411,18.52467,18.23594,18.01545,0.03039525,0.01381094,0.01639834,0.01257598,0.02652323,19.85631,18.94714,18.59776,18.31096,18.12898,0.03252932,0.007785902,0.007683794,0.008444624,0.02278669,19.27551,18.22209,17.84228,17.5527,17.47307,0.05428451,0.009831064,0.01042024,0.01194239,0.03998723,19.20087,18.23854,17.87983,17.6122,17.43661,0.02802842,0.006834887,0.006765597,0.007432965,0.01953089,19.26484,18.18648,17.78329,17.48216,17.44497,0.0274993,0.00684497,0.006795018,0.007468617,0.02027876,12.34595,0.09244904,0.8233708,257,24577,24577,24577,24577,24577,0.245246,0.191094,0.132198,0.09823725,0.07307047,18.95562,18.04745,17.74763,17.51397,17.36354,0.268999993801117,0.615000009536743,2
956,51633,0.06499501,5.895408E-6,0,-0.861484463445116,0.507771149457981,0.00360264080946991,1,1,1,0,0,0,0,1237651801233883164,1,0,19.89336,18.79514,18.23919,17.76077,17.55344,0.04057701,0.01415832,0.01363417,0.01502973,0.02222632,19.91523,18.8081,18.1356,17.66343,17.43864,0.03594687,0.006569985,0.005226308,0.006072049,0.01772003,18.62981,17.48044,16.84952,16.40638,16.21219,0.05621883,0.01087069,0.009387727,0.009482845,0.02956808,18.55504,17.39685,16.72767,16.2623,16.03616,0.02927397,0.006064238,0.005142677,0.004993356,0.01323119,18.61673,17.33138,16.72768,16.30692,16.17922,0.02925377,0.006060502,0.005142677,0.004991289,0.01318922,8.255795,0.04365291,0.8603984,257,1,1,1,1,1,0.1166954,0.09092825,0.06290374,0.04674422,0.03476911,18.43835,17.30592,16.66476,16.21555,16.00139,0.402999997138977,0.580999970436096,2
957,51633,0.09259247,1.983954E-5,0,-0.862499052115386,0.505972780966145,0.00932362705425378,1,1,1,0,0,0,0,1237651801770819724,1,0,19.83668,18.28228,17.78498,17.55347,17.32811,0.03677746,0.01928951,0.01527541,0.01919463,0.01734061,19.99682,18.44267,17.88083,17.61943,17.40341,0.04179641,0.007800608,0.005199865,0.007290873,0.01558159,19.47951,17.87616,17.25515,16.96907,16.79343,0.06208495,0.01092299,0.009771054,0.0103962,0.02235522,19.3778,17.82179,17.2298,16.96832,16.74875,0.03227866,0.006125782,0.005285812,0.00575712,0.01210459,19.52565,17.86589,17.2298,16.94891,16.77836,0.03208088,0.006119565,0.005285812,0.005756198,0.01208797,4.933395,0.01948187,0.8319721,257,1,1,1,1,1,0.1125778,0.08771987,0.0606842,0.04509486,0.03354229,19.26522,17.73408,17.16911,16.92322,16.71521,0.103000000119209,0.517000019550323,2
958,53035,0.08524415,1.058142E-5,0,-0.313122213807817,0.671950452472886,0.6711460859169,1,1,1,0,0,0,0,1237673706651976186,1,0,21.07309,19.64886,19.00368,18.5326,18.09239,0.09420724,0.01780628,0.01835995,0.01690917,0.02593886,21.15683,19.63797,18.80381,18.36797,18.03191,0.108157,0.01204429,0.009359811,0.009840336,0.02497544,20.21686,18.60693,17.69806,17.32819,17.01136,0.2309494,0.01822858,0.0156709,0.01671072,0.04892151,20.03119,18.47877,17.61198,17.17648,16.8506,0.08540755,0.009579965,0.007446614,0.007847601,0.01880764,20.11341,18.54067,17.61198,17.26378,16.92361,0.0852925,0.009605341,0.007446615,0.007838611,0.0188526,8.25872,0.06987685,0.9060367,257,24577,24577,24577,24577,24577,0.2082038,0.162231,0.1122307,0.0833994,0.06203383,19.82299,18.31654,17.49975,17.09308,16.78857,0.234999999403954,0.764999985694885,2
959,53035,0.08530008,1.540256E-5,0,-0.316518898036936,0.668826085828752,0.67267187699537,1,1,1,0,0,0,0,1237673706652107206,1,0,20.54822,18.66102,17.83931,17.40611,16.91498,0.06236919,0.01348137,0.01107928,0.01505307,0.01484141,20.54719,18.65214,17.68746,17.24784,16.88879,0.05692494,0.006538544,0.004583943,0.004651828,0.008246704,18.92589,17.36112,16.46538,16.07637,15.77246,0.09895572,0.008285205,0.006442513,0.007766907,0.02167335,19.33441,17.43281,16.4739,16.03897,15.69318,0.05069969,0.005247266,0.004122913,0.004253516,0.008403643,18.85959,17.35454,16.47387,16.09149,15.82824,0.04965805,0.005238377,0.004122913,0.004250418,0.008382457,6.658293,0.01985485,0.9115335,257,24577,24577,24577,24577,24577,0.2269887,0.1768681,0.1223565,0.09092399,0.06763075,19.10742,17.25594,16.35154,15.94804,15.62555,0.125,0.843999981880188,2
960,53035,0.1674423,3.620995E-5,0,-0.307196761341947,0.6873274754558,0.658187732569193,1,1,1,0,0,0,0,1237673705577841000,1,0,22.18384,20.15889,18.97948,18.54518,18.12207,0.2024706,0.01903228,0.01555891,0.01643788,0.02724299,22.09595,19.95588,18.69935,18.19275,17.78718,0.2415019,0.01609292,0.008082286,0.008228014,0.02362882,20.32624,18.55229,17.39564,16.88525,16.54421,0.8804259,0.2802846,0.2301715,0.2537009,0.1890342,20.70846,18.47698,17.23929,16.73072,16.33119,0.1849461,0.01094145,0.006876688,0.006532409,0.01683388,20.4653,18.34423,17.27728,16.77099,16.41548,0.1996083,0.01091502,0.006921349,0.006584295,0.01702942,12.59015,0.1030262,0.9000524,257,24577,24577,24577,24577,24577,0.2065775,0.1609638,0.111354,0.08274797,0.06154928,20.50189,18.31601,17.12794,16.64797,16.26964,0.0740000009536743,0.74099999666214,2
961,51630,0.09798842,2.491307E-5,0,-0.827972188206806,0.560738445976365,-0.00586947698215114,1,1,1,0,0,0,0,1237650795682988326,1,0,21.38795,19.53062,18.69593,18.23372,17.89141,0.09962883,0.01591047,0.02012628,0.01328862,0.02926436,21.47875,19.61653,18.66817,18.21982,17.93523,0.1076234,0.01230685,0.00681154,0.00797005,0.0208666,20.78588,18.69727,17.74447,17.30152,17.00335,0.2150336,0.0170702,0.01224766,0.0118977,0.03176436,20.50553,18.58797,17.6375,17.19079,16.90166,0.09058793,0.009924487,0.00676065,0.006491354,0.01622104,20.63405,18.60033,17.66135,17.21867,16.91286,0.09743992,0.00996392,0.006780957,0.006507321,0.016221,9.91096,0.0735525,0.8591653,257,16385,24577,24577,24577,24577,0.2601248,0.2026875,0.1402183,0.1041972,0.07750357,20.2454,18.38528,17.49728,17.08659,16.82416,0.146999999880791,0.735000014305115,2
962,51630,0.119739,1.867713E-5,0,-0.833029986898292,0.553215074098905,0.00375802048619256,1,1,1,0,0,0,0,1237648721752883489,1,0,22.27694,21.08517,20.04502,19.57817,19.38335,0.1763875,0.0366556,0.02588889,0.0242445,0.06100926,22.03975,20.66819,19.66886,19.15063,18.87104,0.1263508,0.02787296,0.01652313,0.01657101,0.05212564,19.41124,18.3871,17.54145,17.0512,16.94072,0.1273506,0.02600818,0.0160291,0.01812127,0.0715595,19.62572,18.34257,17.45163,16.96993,16.73935,0.07786389,0.01822498,0.009251749,0.009439464,0.03302472,19.41403,18.30006,17.45163,17.00959,16.811,0.07612924,0.01820419,0.009251749,0.009433607,0.03281775,91.08558,1.261001,0.8654201,257,24577,24577,24577,24577,24577,0.6719927,0.5236121,0.3622324,0.2691775,0.2002186,18.95373,17.81895,17.0894,16.70075,16.53913,0.958000004291534,0.0419999994337559,1
963,51630,0.1281922,2.864929E-5,0,-0.83534325994625,0.549392113933839,0.0192339078109178,1,1,1,0,0,0,0,1237648722826756273,1,0,22.60417,20.74316,19.67351,19.03796,18.72717,0.2705017,0.02907245,0.01972468,0.02346791,0.04146837,22.28761,20.5636,19.5211,18.99586,18.65618,0.2325174,0.02575628,0.01513005,0.0148611,0.03819811,19.82659,18.57621,17.80876,17.31353,17.2255,0.1987322,0.03034706,0.01998551,0.02258404,0.07892474,20.42133,18.76076,17.81738,17.30578,17.00615,0.1310542,0.01542668,0.009818197,0.009950939,0.02627564,19.8964,18.48648,17.72783,17.21044,17.06252,0.1206439,0.0156947,0.01004967,0.01023696,0.02894089,54.16874,0.8091447,0.8299756,257,24577,24577,24577,24577,24577,0.6221076,0.484742,0.3353423,0.2491952,0.1853555,19.79922,18.27602,17.48204,17.05658,16.82079,0.238000005483627,0.666999995708466,2
964,51608,0.04658309,6.399937E-6,0,-0.856412616300872,0.516205935935434,0.00942668264648371,1,1,1,0,0,0,0,1237651801770492160,1,0,20.0971,19.47794,19.60439,19.46537,19.27243,0.0420481,0.02115477,0.01959551,0.02596281,0.05906646,20.04717,19.28999,19.23368,19.04966,19.08147,0.04066242,0.01097811,0.01396119,0.01764757,0.05932686,19.02534,18.17642,17.94775,17.79788,17.7467,0.07208491,0.01647546,0.02096151,0.028686,0.09581614,18.96757,18.16683,18.03655,17.85095,17.86144,0.03215407,0.008565012,0.01036343,0.01327469,0.04266759,19.03195,18.16819,17.96175,17.79257,17.71415,0.03198931,0.008631684,0.01054726,0.01345677,0.04354475,23.60557,0.3461448,0.8429205,257,1,1,1,1,1,0.1133803,0.08834518,0.06111678,0.04541632,0.0337814,18.85419,18.07848,17.97543,17.80553,17.82766,0.189999997615814,0.523999989032745,2
965,51608,0.09519172,1.264348E-5,0,-0.855821225166291,0.517185435855516,0.00944751257256555,1,1,1,0,0,0,0,1237651801770492096,1,0,21.28174,19.80736,19.14438,18.70135,18.30129,0.09713437,0.02285963,0.01670243,0.02090971,0.03114724,21.16685,19.60422,18.81145,18.41006,18.16267,0.09775174,0.01370935,0.01026355,0.01093181,0.02739381,19.65293,18.32439,17.53053,17.16502,16.98622,0.1189367,0.01762415,0.01359869,0.01554754,0.04506664,19.84325,18.33306,17.55809,17.1684,16.95773,0.06668336,0.0097025,0.00750772,0.007964206,0.02050608,19.62279,18.30375,17.48766,17.07401,16.93641,0.06686623,0.009694094,0.007628314,0.008120368,0.02072624,26.20489,0.2649366,0.8429205,257,1,1,1,1,1,0.1173376,0.09142865,0.06324992,0.04700147,0.03496046,19.72592,18.24163,17.49484,17.1214,16.92277,0.340000003576279,0.527999997138977,2
966,51910,0.09424894,8.625364E-6,0,-0.881695404854874,0.471792724969673,-0.00498374592953804,1,1,1,0,0,0,0,1237651800698060990,1,0,20.86455,19.84704,19.4128,18.97222,18.63365,0.07917374,0.02380621,0.02332342,0.01884453,0.0438839,20.94473,19.73052,19.05954,18.64807,18.42729,0.08510104,0.01813488,0.01385912,0.01346925,0.03737445,19.35275,17.92358,17.4175,17.06533,16.96122,0.1357791,0.02841292,0.02083324,0.0214005,0.06987233,19.2622,18.00026,17.38208,16.99638,16.79485,0.05244185,0.009003044,0.007656468,0.007818552,0.0238649,19.27138,17.93171,17.3523,16.9674,16.77507,0.06745172,0.008969036,0.007723912,0.00793445,0.02435023,64.97341,0.6704123,0.8569102,257,1,1,1,1,1,0.1295993,0.1009829,0.06985949,0.05191309,0.0386138,19.1326,17.89927,17.31222,16.94447,16.75624,0.656000018119812,0.28099998831749,1
967,51909,0.1248761,3.647833E-5,0,-0.885945458606385,0.463732216801279,0.00728529170960892,1,1,1,0,0,0,0,1237648721755504836,1,0,21.25603,19.55482,18.57619,18.1156,17.74044,0.07800952,0.01599243,0.01273194,0.01474215,0.02176543,21.24551,19.55993,18.52355,18.06124,17.69049,0.086403,0.01169489,0.007420866,0.00718186,0.01936486,20.37517,18.61431,17.61693,17.17816,16.87132,0.1484592,0.01686154,0.01217525,0.01175065,0.03318944,20.28913,18.57771,17.55214,17.09859,16.7166,0.06780596,0.009445344,0.006362939,0.006258137,0.01494151,20.32907,18.51607,17.55216,17.16439,16.84573,0.06840743,0.009439128,0.006362938,0.006252474,0.01490243,6.849659,0.04355586,0.8906047,257,24577,24577,24577,24577,24577,0.1185871,0.09240224,0.06392344,0.04750197,0.03533274,20.17054,18.48531,17.48822,17.05109,16.68127,0.131999999284744,0.763000011444092,2
968,51909,0.08804104,2.651438E-5,0,-0.889172814842046,0.457547907969713,0.004649436354182,1,1,1,0,0,0,0,1237648721755701402,1,0,21.08797,19.21123,18.27175,17.84515,17.49783,0.07072466,0.01624719,0.01475879,0.01378433,0.02319776,21.12511,19.18157,18.23308,17.79229,17.45392,0.06530942,0.009088051,0.007480897,0.005470074,0.01663618,20.4903,18.43357,17.48211,17.057,16.7573,0.1474925,0.01794877,0.01156119,0.01155087,0.02724459,20.37759,18.38676,17.42898,16.98722,16.65281,0.06429538,0.007765702,0.005610894,0.005566371,0.01282123,20.50248,18.36979,17.42898,17.01451,16.71576,0.06424083,0.00776844,0.005610894,0.005565404,0.01281276,6.197775,0.0298494,0.8879446,257,24577,24577,24577,24577,24577,0.1315667,0.1025159,0.07092,0.05270116,0.03919998,20.24602,18.28424,17.35806,16.93452,16.61362,0.160999998450279,0.580999970436096,2
969,51941,0.3264254,9.776289E-5,0,-0.919705796102461,0.392372195227431,-0.0136128258618572,1,1,1,0,0,0,0,1237654669201768785,1,0,24.23491,21.58095,19.93644,19.35364,18.90503,1.081589,0.06796802,0.03895723,0.0364959,0.05750201,23.96279,21.756,20.01005,19.41426,18.98143,0.9723832,0.08319925,0.03399031,0.04413527,0.06924751,21.10519,21.06104,19.27478,18.62316,18.28633,0.6560643,0.2216533,0.21369,0.2287922,0.1685692,23.24879,20.99763,19.23588,18.63389,18.23188,0.9826522,0.05938279,0.02027809,0.01842963,0.04568102,19.65492,21.12222,19.23588,18.60192,18.26343,0.4282007,0.05923453,0.02027809,0.01842787,0.04623619,7.01377,0.2161803,0.8245578,257,1,1,1,1,1,0.2237053,0.1743097,0.1205866,0.08960878,0.06665247,23.02509,20.82332,19.11529,18.54428,18.16523,0.0670000016689301,0.699999988079071,2
970,51957,0.046953,9.741532E-6,0,-0.927054073186779,0.374681773172603,-0.0135762380664131,1,1,1,0,0,0,0,1237654669202227304,1,0,20.91896,20.01551,19.91799,19.77781,19.36029,0.08653234,0.03232572,0.03000052,0.03456226,0.07261443,20.97104,19.94385,19.59485,19.32353,19.13237,0.08985469,0.0230616,0.0228655,0.02819066,0.06810798,18.77918,17.58599,17.23,17.10429,16.71522,0.1463487,0.03178256,0.03273279,0.0477582,0.09841315,18.75916,17.70234,17.34536,17.12602,16.84724,0.05302478,0.009656346,0.01180034,0.01460913,0.03812031,18.80729,17.55859,17.18605,17.09178,16.78061,0.05435549,0.01006466,0.01231982,0.01513626,0.03975147,97.16401,1.620283,0.8288869,257,1,1,1,1,1,0.2836467,0.2210156,0.1528975,0.1136193,0.08451185,18.47552,17.48132,17.19246,17.0124,16.76273,0.922999978065491,0.00999999977648258,1
971,51913,0.1327375,2.933014E-5,0,-0.938292645696501,0.345841899743706,-5.39827309456699E-4,1,1,1,0,0,0,0,1237648721221845221,1,0,22.55452,20.62831,19.68937,19.21291,18.84131,0.1960978,0.02791478,0.02026441,0.01928243,0.04081567,21.95968,20.27203,19.25843,18.80094,18.43994,0.1449085,0.0187799,0.01025442,0.01042333,0.03282,19.26402,17.67253,16.96343,16.6106,16.29086,0.1374057,0.01673108,0.009090097,0.01605691,0.04957144,19.16208,17.73868,16.90584,16.48139,16.1153,0.05350141,0.008536283,0.00647253,0.006773922,0.01840262,18.88583,17.55017,16.84913,16.43892,16.05686,0.05209556,0.008452041,0.006627218,0.006990708,0.01916631,135.2539,1.36571,0.9024658,257,24577,24577,24577,24577,24577,0.24389,0.1900374,0.131467,0.09769407,0.07266644,18.91819,17.54865,16.77438,16.3837,16.04264,1.0,0.0,1
